rank,term,ngram_n,count,doc_count,doc_pct,n_docs_base,journal_key,n_records_group,period,semantic_review_status,candidate_reason,suggested_family,term_norm_for_audit,audit_category,audit_reason,include_in_semantic_review,audit_scope,audit_stage,manual_override,manual_override_note
54,people,1,167,95,10.92,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,people,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
55,emotional,1,167,97,11.149,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,emotional,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
56,children,1,166,74,8.506,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,development_attachment,children,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
57,psychotic,1,166,68,7.816,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychotic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
58,trauma,1,166,62,7.126,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,affect_trauma_regulation,trauma,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
59,years,1,165,127,14.598,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,years,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
60,own,1,165,119,13.678,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,own,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
61,model,1,160,90,10.345,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,model,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
62,psychiatric,1,158,84,9.655,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychiatric,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
63,need,1,158,133,15.287,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,need,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
65,well,1,156,134,15.402,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,well,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
66,routledge,1,155,58,6.667,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,routledge,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
67,email,1,155,154,17.701,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,email,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
68,many,1,153,116,13.333,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,many,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
69,out,1,153,107,12.299,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,out,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
70,individual,1,152,109,12.529,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,individual,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
71,supervision,1,151,54,6.207,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,supervision,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
72,over,1,149,111,12.759,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,over,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
73,groups,1,148,59,6.782,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,groups,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
75,social,1,145,91,10.46,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,culture_social_ethics,social,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
76,different,1,144,118,13.563,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,different,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
77,psychiatry,1,138,78,8.966,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychiatry,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
78,setting,1,138,88,10.115,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,setting,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
79,unconscious,1,138,90,10.345,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,unconscious,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
80,world,1,137,93,10.69,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,world,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
83,interpersonal,1,134,47,5.402,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,interpersonal,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
85,john,1,133,48,5.517,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,john,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
86,countertransference,1,131,63,7.241,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,transference_countertransference,countertransference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
87,public,1,131,74,8.506,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,public,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
88,symptoms,1,130,75,8.621,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,symptoms,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
89,general,1,129,83,9.54,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,general,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
90,patient's,1,129,85,9.77,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,patient's,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
91,change,1,128,81,9.31,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,change,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
92,important,1,126,107,12.299,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,important,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
93,difficulties,1,125,96,11.034,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,difficulties,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
94,particular,1,125,111,12.759,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,particular,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
95,aspects,1,125,92,10.575,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,aspects,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
96,problems,1,122,79,9.08,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,problems,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
97,medical,1,122,58,6.667,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,medical,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
98,attachment,1,120,45,5.172,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,development_attachment,attachment,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
99,only,1,120,99,11.379,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,only,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
100,self,1,117,66,7.586,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,self_narcissism,self,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
102,learning,1,116,53,6.092,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,learning,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
103,department,1,116,89,10.23,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,department,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
104,three,1,115,95,10.92,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,three,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
106,context,1,113,89,10.23,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,context,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
107,david,1,113,34,3.908,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,david,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
108,relationships,1,112,81,9.31,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,relationships,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
109,very,1,112,86,9.885,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,very,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
110,dynamic,1,112,49,5.632,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,dynamic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
111,early,1,111,75,8.621,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,early,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
112,transference,1,111,71,8.161,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,transference_countertransference,transference,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
113,psychic,1,111,62,7.126,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,psychic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
115,road,1,110,107,12.299,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,road,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
116,literature,1,110,76,8.736,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,literature,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
117,forensic,1,108,31,3.563,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,forensic,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
118,feelings,1,107,73,8.391,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,feelings,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
119,help,1,106,88,10.115,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,help,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
120,often,1,105,92,10.575,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,often,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
121,made,1,104,93,10.69,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,made,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
122,evidence,1,103,64,7.356,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,evidence,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
123,community,1,103,55,6.322,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,community,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
124,impact,1,103,72,8.276,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,impact,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
125,evidence-based,1,103,37,4.253,870,psychoanalytic_psychotherapy,870.0,,pending,global_and_comparative_high_frequency_recon,,evidence-based,candidate_concept,kept_for_semantic_review,True,psychoanalytic_core_global_candidate_queue,2b_recon_audit_terms,,
